PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Clark, Paul G.; Day, Michael W.; Grubbs, Robert H.				grubbs, robert/D-4293-2009	grubbs, robert/0000-0002-0057-7817			Switching and Extension of a [c2]Daisy-Chain Dimer Polymer								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				131	38			13631	+		10.1021/ja905924u			SEP 30 2009	2009																		0002-7863			WOS:000270186600030	19728719	
J	Collier, CP; Mattersteig, G; Wong, EW; Luo, Y; Beverly, K; Sampaio, J; Raymo, FM; Stoddart, JF; Heath, JR				Stoddart, James /H-1518-2011				A [2]catenane-based solid state electronically reconfigurable switch								SCIENCE				289	5482			1172	1175		10.1126/science.289.5482.1172			AUG 18 2000	2000																		0036-8075			WOS:000088866600036		
J	Corma, A.; Garcia, H.; Llabres i Xamena, F. X. L. I.				Llabres i Xamena, Francesc/A-4123-2008; Garcia-Sanchez, Almudena/B-3303-2009; Garcia, Hermenegildo/E-3296-2010; CORMA CANOS, AVELINO/A-3040-2013	Llabres i Xamena, Francesc/0000-0002-4238-5784; Garcia, Hermenegildo/0000-0002-9664-493X; 			Engineering Metal Organic Frameworks for Heterogeneous Catalysis								CHEMICAL REVIEWS				110	8			4606	4655		10.1021/cr9003924			AUG 2010	2010																		0009-2665			WOS:000280985800005	20359232	
J	Coskun, Ali; Wesson, Paul J.; Klajn, Rafal; Trabolsi, Ali; Fang, Lei; Olson, Mark A.; Dey, Sanjeev K.; Grzybowski, Bartosz A.; Stoddart, J. Fraser				Olson, Mark/C-1083-2008; COSKUN, Ali/C-1045-2008; Fang, Lei/C-1084-2008; Grzybowski, Bartosz/B-7644-2009; Stoddart, James /H-1518-2011	Olson, Mark/0000-0003-0398-5063; COSKUN, Ali/0000-0002-4760-1546; Fang, Lei/0000-0003-4757-5664; 			Molecular-Mechanical Switching at the Nanoparticle-Solvent Interface: Practice and Theory								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				132	12			4310	4320		10.1021/ja9102327			MAR 31 2010	2010																		0002-7863			WOS:000276009500056	20218598	
J	Coti, Karla K.; Belowich, Matthew E.; Liong, Monty; Ambrogio, Michael W.; Lau, Yuen A.; Khatib, Hussam A.; Zink, Jeffrey I.; Khashab, Niveen M.; Stoddart, J. Fraser				Stoddart, James /H-1518-2011	khashab, niveen/0000-0003-2728-0666; Ambrogio, Michael/0000-0002-5425-1521			Mechanised nanoparticles for drug delivery								NANOSCALE				1	1			16	39		10.1039/b9nr00162j			OCT 2009	2009																		2040-3364	2040-3372		WOS:000275134900001	20644858	
J	Dawson, Ryan E.; Lincoln, Stephen F.; Easton, Christopher J.				Easton, Chris/K-3531-2014	Easton, Chris/0000-0002-2263-1204			The foundation of a light driven molecular muscle based on stilbene and alpha-cyclodextrin								CHEMICAL COMMUNICATIONS					34			3980	3982		10.1039/b809014a			SEP 14 2008	2008																		1359-7345	1364-548X		WOS:000259408200002	18758599	
J	de Jonge, Jeroen J.; Ratner, Mark A.; de Leeuw, Simon W.								Local field controlled switching in a one-dimensional dipolar array								JOURNAL OF PHYSICAL CHEMISTRY C				111	9			3770	3777		10.1021/jp0648994			MAR 8 2007	2007																		1932-7447			WOS:000245006000036		
J	Deng, Hexiang; Olson, Mark A.; Stoddart, J. Fraser; Yaghi, Omar M.				Olson, Mark/C-1083-2008; Stoddart, James /H-1518-2011	Olson, Mark/0000-0003-0398-5063; Yaghi, Omar/0000-0002-5611-3325			Robust dynamics								NATURE CHEMISTRY				2	6			439	443		10.1038/NCHEM.654			JUN 2010	2010																		1755-4330			WOS:000277926800009	20489710	
J	Dinescu, L; Lemieux, RP								Photomodulation of the spontaneous polarization of a ferroelectric liquid crystal: Harnessing the transverse dipole modulation of a chiral thioindigo dopant								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				119	34			8111	8112		10.1021/ja9715758			AUG 27 1997	1997																		0002-7863			WOS:A1997XT92200032		
J	Dulic, D; van der Molen, SJ; Kudernac, T; Jonkman, HT; de Jong, JJD; Bowden, TN; van Esch, J; Feringa, BL; van Wees, BJ				van Esch, Jan/E-5543-2011; Dulic, Diana/D-5515-2012; van der Molen, Sense/F-3035-2014; Feringa, Ben/C-1665-2013	van Esch, Jan/0000-0001-6116-4808; Dulic, Diana/0000-0002-8302-5507; 			One-way optoelectronic switching of photochromic molecules on gold								PHYSICAL REVIEW LETTERS				91	20					207402	10.1103/PhysRevLett.91.207402			NOV 14 2003	2003																		0031-9007	1079-7114		WOS:000186572300047	14683393	
J	Durola, Fabien; Sauvage, Jean-Pierre				Durola, Fabien/A-5978-2013	Durola, Fabien/0000-0002-9720-4848			Fast electrochemically induced translation of the ring in a copper-complexed [2]rotaxane: The biisoquinoline effect								ANGEWANDTE CHEMIE-INTERNATIONAL EDITION				46	19			3537	3540		10.1002/anie.200604815			2007	2007																		1433-7851			WOS:000246538200029	17397018	
