PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Freund, Y; Schapire, RE								A decision-theoretic generalization of on-line learning and an application to boosting								JOURNAL OF COMPUTER AND SYSTEM SCIENCES				55	1			119	139		10.1006/jcss.1997.1504			AUG 1997	1997						26th Annual ACM Symposium on the Theory of Computing (STOC)26th Annual ACM Symposium on the Theory of Computing (STOC)	MAY 23-25, 1994MAY 23-25, 1994	ACM, Special Interest Grp Algorithms & Computat TheoryACM, Special Interest Grp Algorithms & Computat Theory	MONTREAL, CANADAMONTREAL, CANADA									0022-0000			WOS:A1997XT05700011		
J	Friedman, J; Hastie, T; Tibshirani, R				anzhi, yue/A-8609-2012				Additive logistic regression: A statistical view of boosting								ANNALS OF STATISTICS				28	2			337	374		10.1214/aos/1016218223			APR 2000	2000																		0090-5364			WOS:000089669700001		
J	Jiang, WX								Process consistency for AdaBoost								ANNALS OF STATISTICS				32	1			13	29					FEB 2004	2004																		0090-5364			WOS:000220612600003		
J	Jordan, MI; Ghahramani, Z; Jaakkola, TS; Saul, LK								An introduction to variational methods for graphical models								MACHINE LEARNING				37	2			183	233		10.1023/A:1007665907178			NOV 1999	1999																		0885-6125			WOS:000083346800004		
J	Klein, T								Left concentration inequalities for empirical processes								COMPTES RENDUS MATHEMATIQUE				334	6			501	504	UNSP S1631-073X(02)02303-8/FLA	10.1016/S1631-073X(02)02303-8			MAR 30 2002	2002																		1631-073X			WOS:000175562000012		
J	Koltchinskii, V; Panchenko, D								Empirical margin distributions and bounding the generalization error of combined classifiers								ANNALS OF STATISTICS				30	1			1	50					FEB 2002	2002																		0090-5364			WOS:000174466800001		
S	Lebanon, G; Lafferty, J						Dietterich, TG; Becker, S; Ghahramani, Z		Boosting and maximum likelihood for exponential models								ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 14, VOLS 1 AND 2		ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS		14				447	454					2002	2002						15th Annual Conference on Neural Information Processing Systems (NIPS)15th Annual Conference on Neural Information Processing Systems (NIPS)	DEC 03-08, 2001DEC 03-08, 2001		VANCOUVER, CANADAVANCOUVER, CANADA									1049-5258		0-262-04208-8	WOS:000180520100056		
J	Lee, WS; Bartlett, PL; Williamson, RC					Bartlett, Peter/0000-0002-8760-3140			Efficient agnostic learning of neural networks with bounded fan-in								IEEE TRANSACTIONS ON INFORMATION THEORY				42	6			2118	2132					NOV 1996	1996																		0018-9448	1557-9654		WOS:A1996WB18500006		
J	Lin, Y								A note on margin-based loss functions in classification								STATISTICS & PROBABILITY LETTERS				68	1			73	82		10.1016/j.spl.2004.03.002			JUN 1 2004	2004																		0167-7152			WOS:000221777200008		
J	Lugosi, G; Wegkamp, M					Lugosi, Gabor/0000-0003-1614-5901			Complexity regularization via localized random penalties								ANNALS OF STATISTICS				32	4			1679	1697		10.1214/009053604000000463			AUG 2004	2004																		0090-5364			WOS:000223519100013		
