PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Gopnik, A; Glymour, C; Sobel, DM; Schulz, LE; Kushnir, T; Danks, D				Kushnir, Tamar/K-7743-2012				A theory of causal learning in children: Causal maps and Bayes nets								PSYCHOLOGICAL REVIEW				111	1			3	32		10.1037/0033-295X.111.1.3			JAN 2004	2004																		0033-295X			WOS:000188205300001	14756583	
J	Gopnik, Alison; Tenenbaum, Joshua B.								Bayesian networks, Bayesian learning and cognitive development								DEVELOPMENTAL SCIENCE				10	3			281	287		10.1111/j.1467-7687.2007.00584.x			MAY 2007	2007																		1363-755X	1467-7687		WOS:000245812200001	17444969	
J	Hari, Riitta; Kujala, Miiamaaria V.				Kujala, Miiamaaria/K-2629-2012; Hari, Riitta/J-1880-2012	Hari, Riitta/0000-0002-3142-2703; Kujala, Miiamaaria/0000-0002-1377-2187			Brain Basis of Human Social Interaction: From Concepts to Brain Imaging								PHYSIOLOGICAL REVIEWS				89	2			453	479		10.1152/physrev.00041.2007			APR 2009	2009																		0031-9333	1522-1210		WOS:000264815900003	19342612	
J	Heckman, JJ								Skill formation and the economics of investing in disadvantaged children								SCIENCE				312	5782			1900	1902		10.1126/science.1128898			JUN 30 2006	2006																		0036-8075			WOS:000238848100043	16809525	
J	Hein, Grit; Singer, Tania								I feel how you feel but not always: the empathic brain and its modulation								CURRENT OPINION IN NEUROBIOLOGY				18	2			153	158		10.1016/j.conb.2008.07.012			APR 2008	2008																		0959-4388			WOS:000260279400007	18692571	
J	Imada, Toshiaki; Zhang, Yang; Cheour, Marie; Taulu, Samu; Ahonen, Antti; Kuhl, Patricia K.				Zhang, Yang/Q-1780-2015	Zhang, Yang/0000-0001-6777-3487			Infant speech perception activates Broca's area: a developmental magnetoencephalography study								NEUROREPORT				17	10			957	962		10.1097/01.wnr.0000223387.51704.89			JUL 17 2006	2006																		0959-4965			WOS:000239213000003	16791084	
J	Jacobs, RA; Dominguez, M								Visual development and the acquisition of motion velocity sensitivities								NEURAL COMPUTATION				15	4			761	781		10.1162/08997660360581895			APR 2003	2003																		0899-7667			WOS:000181668100002	12689386	
J	JOHNSON, JS; NEWPORT, EL								CRITICAL PERIOD EFFECTS IN 2ND LANGUAGE-LEARNING - THE INFLUENCE OF MATURATIONAL STATE ON THE ACQUISITION OF ENGLISH AS A 2ND LANGUAGE								COGNITIVE PSYCHOLOGY				21	1			60	99		10.1016/0010-0285(89)90003-0			JAN 1989	1989																		0010-0285			WOS:A1989R707700002	2920538	
J	Knudsen, Eric I.; Heckman, James J.; Cameron, Judy L.; Shonkoff, Jack P.				Cameron, Judy/J-6682-2013				Economic, neurobiological, and behavioral perspectives on building America's future workforce								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				103	27			10155	10162		10.1073/pnas.0600888103			JUL 5 2006	2006																		0027-8424			WOS:000239069400003	16801553	
J	Koedinger, Kenneth R.; Aleven, Vincent								Exploring the assistance dilemma in experiments with cognitive tutors								EDUCATIONAL PSYCHOLOGY REVIEW				19	3			239	264		10.1007/s10648-007-9049-0			SEP 2007	2007																		1040-726X	1573-336X		WOS:000249403600002		
S	Kuhl, Patricia; Rivera-Gaxiola, Maritza								Neural substrates of language acquisition								ANNUAL REVIEW OF NEUROSCIENCE		Annual Review of Neuroscience		31				511	534		10.1146/annurev.neuro.30.051606.094321			2008	2008																		0147-006X		978-0-8243-2431-5	WOS:000257992200021	18558865	
